prot_id,trial_id,noise_present,no_targets,trajectory_id,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,cued_cage,obj_2_cage,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,text_5.started,text_5.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,84,noise,2,143,,,,,0,83,83,83,2,3,6.797687925223727,4.564022883248981,300.26696331627636,77.40022050040405,299.27610849463673,79.15010807021515,298.29771731847535,80.87798436469035,301.24129685149387,75.67951015526404,0,"[16.94287499 16.61570801 16.561625   16.91604202 16.481417   16.71145798
 16.714875   16.68779203 16.45583299 17.11166697 16.28454099 16.81062503
 16.59354201 16.65008301 16.69141697 16.79066702 16.44904097 17.127042
 16.25833299 16.78108401 17.29254104 19.70845897 12.88670802 16.81166695
 16.60470804 16.67549997 16.56066702 16.86124998 16.46620804 16.85762499
 16.71137498 16.60362503 16.47087501 16.73208299 16.85029198 16.60533302
 16.546959   16.75750001 16.47983299 16.7865    ]",0,nan,nan,273.0,66.0,6.789357925241347,[],4.5640776752261445,None,661.8294507920509,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,85,no_noise,1,20,,,,,0,84,84,84,1,2,5.9473413832020015,4.5638711752253585,-352.4899577634118,234.33132464254572,-353.668349335361,232.69464068722976,-354.82515983780786,231.08793097055715,-351.3348737866848,235.93563636434845,0,"[16.7865     16.64325001 16.751958   16.65308297 16.59025002 16.74108399
 16.59199997 16.87712502 16.43262501 16.83904103 16.78537496 16.48445899
 16.65454102 16.66550001 16.791209   16.48075    16.62424998 16.76054101
 16.59516699 16.81029203 16.51904098 16.77062502 16.591625   16.73999999
 16.63133403 16.69999998 16.638375   16.884916   16.38237498 16.79141703
 16.492208   16.79483399 16.49654098 16.79337502 16.54541702 16.96220797
 16.499625   16.80758403 16.47233299 16.94154198]",0,nan,nan,-345.0,221.0,5.936063050234225,[],4.563928300223779,None,669.4464946250082,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,86,noise,4,124,,,,,0,85,85,85,1,2,6.0786385491956025,4.561715216201264,-236.96596634811772,255.00409439386152,-237.69055003927926,256.8839918767918,-238.40435332332447,258.73592011275974,-236.24720173908054,253.13929423919294,0,"[16.94154198 16.68150001 16.57966699 16.67970797 16.71837503 16.59258298
 16.63666702 16.75929199 16.88508299 16.42595802 16.56441699 16.84870798
 16.497084   16.78829105 16.509459   16.75208297 16.45762502 16.90708299
 16.48316701 16.79283299 16.93187497 16.43537503 16.55770896 16.84325002
 16.770583   16.507792   16.56729099 16.72033401 16.60458301 16.707542
 16.71025    16.66695799 16.58016699 17.13225001 16.23016602 16.72787499
 16.539709   16.78850001 16.65549999 16.67924999]",0,nan,nan,-199.0,217.0,6.071110799210146,[],4.56177296617534,None,676.2137018750072,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,87,no_noise,4,62,,,,,0,86,86,86,1,4,6.208069008192979,4.557507758203428,-422.99904975872994,73.06098951765945,-422.06634175401655,71.29494769300449,-421.1296245448129,69.5213146149479,-423.932245764493,74.82795535096439,0,"[16.67924999 16.78729203 16.69583301 16.44566702 17.35758298 19.42533301
 13.32166698 16.76716702 16.54858299 16.569125   16.82612498 16.44658303
 16.72654197 16.72491699 16.73295803 16.60979196 16.66016603 16.55537501
 16.76691696 16.75750001 16.52020804 16.79966698 16.56354201 16.507291
 16.902667   16.65216696 16.65491599 16.54133404 16.71670796 16.63641701
 16.72816603 16.81045897 16.767625   16.40491601 16.69600001 16.55758399
 16.71579102 16.64799999 16.649917   16.69637498]",0,nan,nan,-389.0,177.0,6.1964437162387185,[],4.557563216192648,None,683.1012415000005,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,88,noise,4,129,,,,,0,87,87,87,2,1,6.481901133258361,4.564676425245125,361.1316908023812,355.0920839756195,360.1211055986281,356.83414956945916,359.12215178976476,358.5561647481825,362.1246382131884,353.3804227377193,0,"[16.69637498 16.76487504 17.07679196 19.619208   13.38716701 16.62125002
 16.49529196 16.78712503 16.699208   16.66016696 16.64600003 16.68250002
 16.80804096 16.13950002 16.70087501 16.70949999 16.504417   16.72608301
 16.59145899 16.76633296 16.573083   16.74337505 16.852042   16.51820797
 16.65579202 16.63166698 16.5575     16.802      16.492041   17.02475001
 16.416959   16.81350003 16.39145799 16.87945798 16.638125   16.69504202
 16.588667   16.786166   16.48929197 16.80525002]",0,nan,nan,341.0,404.0,6.473802175256424,[],4.5647326752659865,None,690.1296920000459,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,89,noise,2,157,,,,,0,88,88,88,1,3,6.41237159218872,4.562268259236589,-264.98698157256786,236.2525849390563,-266.8094692883543,235.48077429325792,-268.6621096843619,234.69619420084413,-263.12734290520194,237.04012874984787,1,"[16.48929197 16.80525002 16.64583402 16.79904095 16.67300001 16.70054201
 16.69758302 16.597334   16.65066596 16.72908402 16.65016601 16.48399996
 17.0015     16.57100004 16.68537495 16.51854202 16.76195802 16.55633398
 16.81945799 16.450583   16.83275    16.51279203 16.98295795 16.33100002
 16.772834   16.545875   40.3855     10.06804098 16.394459   16.53625001
 16.80666598 16.51070901 16.820875   16.62570803 16.75491699 16.47983299
 16.76412503 16.49933297 16.826584   16.61820803]",1,nan,nan,-222.0,214.0,6.404309051227756,[],4.562323092191946,None,697.4310636250302,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,90,no_noise,4,168,,,,,0,89,89,89,4,3,6.765164674201515,4.564807924209163,-200.28344507168205,-326.7847870961162,-199.24022582235906,-325.06098443383456,-198.22239207320322,-323.37912845994066,-201.3156542499269,-328.4903968523057,1,"[16.61820803 16.50929102 16.63800003 16.65095898 16.80670801 16.71070798
 16.653125   16.68304199 16.66704204 16.63470798 16.48075    16.75433299
 16.68962499 16.70800004 16.745042   16.77812496 16.43466705 16.832083
 16.58712496 16.77704201 16.50425    16.67237503 16.51424996 16.86512504
 16.594833   16.75033296 16.60945901 16.75366599 16.653792   16.66579203
 16.9625     19.893291   13.05470901 16.87504101 16.481584   16.91804099
 16.37962501 16.79320895 16.61175    16.68704103]",0,nan,nan,-217.0,-297.0,6.753983966191299,[],4.56486134120496,None,704.6625228340272,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,91,noise,2,180,,,,,0,90,90,90,4,3,6.513346425257623,4.563331175246276,-118.73956604399169,-255.61608465120142,-120.75750932650558,-255.55442677759456,-122.74497675793228,-255.49370008782753,-116.73786521190308,-255.67724623982144,1,"[16.68704103 16.99445798 16.41179202 16.9625     16.36725001 16.60458295
 16.634417   16.75954205 16.47279097 16.84979198 16.44150005 16.92279195
 16.446958   17.04549999 16.45825    16.74025005 16.57891698 16.70008298
 16.60579199 16.71541604 16.65545895 16.66495804 16.86033298 16.46729204
 16.55554195 16.79120801 16.88429201 16.42108301 16.7875     16.63008297
 16.52624999 16.73229202 16.668458   16.60758402 16.65508299 16.68462501
 16.57049998 16.82612498 16.68845804 16.67245897]",0,nan,nan,-277.0,-329.0,6.504756716254633,[],4.563387300237082,None,712.2465600420255,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,92,no_noise,4,104,,,,,0,91,91,91,3,2,6.533160466176923,4.5621893831994385,400.44646479672076,-55.0644021465798,399.27826913019953,-57.07304467468706,398.24118875484766,-58.85624230732384,401.2493525523568,-53.683884706321095,1,"[16.67245897 16.62358403 16.75841596 16.82100003 16.42862498 16.57587499
 16.96195902 16.47416601 16.73266699 16.63479197 16.52558299 16.87379205
 16.60237496 16.59604104 16.78025001 16.50758396 16.94316603 16.58708398
 16.68991602 16.58179198 16.68300002 16.50429197 16.7645     16.57679101
 17.06454199 16.31854201 16.75187499 16.53775002 16.720541   16.68100001
 16.810417   16.61191694 16.56266605 16.88604197 16.44279202 16.83016599
 17.19162503 19.36541696 13.309667   16.78470802]",0,nan,nan,382.0,-137.0,6.518882966192905,[],4.5622467581997626,None,719.56358008401,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,93,noise,2,7,,,,,0,92,92,92,2,3,6.145335758221336,4.56170930020744,274.89862535076173,121.4507939650856,273.8907107934095,123.17841316216445,272.87883788499505,124.91281718364515,275.9062124032414,119.72373612878961,1,"[16.78470802 16.58687502 16.554292   16.73504198 16.68879099 16.64733404
 16.599125   16.88658301 16.672917   16.53116598 16.56320901 16.84212498
 16.74333302 16.60191698 16.64737501 17.279708   19.22345802 13.42895895
 16.65541605 16.69704198 16.78629202 16.56516595 16.62020903 16.69541601
 16.641917   16.74391696 16.57587505 16.70816599 16.57016698 16.885833
 16.51737501 16.71775    16.69883402 16.62620797 16.64529199 16.60508302
 16.725333   16.67520899 16.66354103 16.66620898]",0,nan,nan,273.0,148.0,6.136767800198868,[],4.56176313321339,None,726.914321875025,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,94,noise,1,61,,,,,0,93,93,93,1,2,6.7316787172458135,4.564670134219341,-374.6062274520052,270.53110672535615,-376.48776783890264,269.81593412295655,-378.36343790593577,269.1029928263336,-372.7478924086943,271.23745898774183,1,"[16.66620898 16.66270901 16.83187502 16.65066602 16.56941697 16.72000001
 16.63874998 16.65900002 16.581417   16.76500001 16.606208   16.82249998
 16.51804202 16.759041   17.02800003 16.40824997 16.47616702 17.45083299
 19.283959   13.35716597 16.70375001 16.76050003 16.36966696 16.87125
 16.64308301 16.65483398 16.76479104 16.713875   16.37375    16.85929199
 16.55325003 16.73054195 16.63925004 16.77633298 16.51404198 16.60700003
 16.72416599 16.772584   16.56825002 16.99320797]",0,nan,nan,-309.0,239.0,6.7203463422483765,[],4.564723801217042,None,733.8797821670305,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,95,noise,1,131,,,,,0,94,94,94,2,3,6.681763050262816,4.565070258278865,65.6811054291303,363.98074926806106,65.32724617717756,365.94882030453147,64.98008937463663,367.87961410015527,66.03420464273393,362.01690536272616,1,"[16.99320797 16.82687504 16.52912499 16.81512501 16.53387496 16.76883304
 16.53258398 16.73379098 16.55662502 16.75620902 16.54616598 17.14958402
 16.32958296 16.81600005 16.48424997 16.58795803 16.69512497 16.925584
 16.44379098 16.68650005 16.68079197 16.70141699 16.55900001 16.97608299
 16.37100003 16.73654199 16.53462497 16.762916   16.72095904 16.69254096
 16.516459   16.79775002 16.58704097 16.66375005 16.6795     17.06495899
 16.34933299 16.661125   16.62162499 16.72512502]",0,nan,nan,75.0,299.0,6.678155841247644,[],4.565124508284498,None,741.4290777920396,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,96,noise,4,161,,,,,0,95,95,95,4,1,6.695508550212253,4.5615128832287155,-344.3555481926858,-118.1428619163121,-344.99931307930575,-120.05941655723178,-345.62098955290554,-121.91021170836824,-343.7213644260638,-116.25483126043588,1,"[16.72512502 16.72745799 16.53937501 16.79758402 16.62470796 16.764667
 16.51741599 16.71225001 16.576375   16.79958403 16.79620799 16.86383301
 16.29829197 16.85683301 17.21625001 19.569834   13.059708   16.924583
 16.34995901 16.78429096 16.62462502 16.67566702 16.62324998 16.74054202
 16.49574999 16.824333   16.62529202 16.55929099 16.68441697 16.86983299
 16.47125004 16.719084   16.59074996 16.77575003 16.53545798 16.99387503
 16.27024997 16.84950001 16.59687498 16.72712504]",0,nan,nan,-304.0,-97.0,6.683914550230838,[],4.561566425196361,None,748.9308410840458,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,97,no_noise,2,23,,,,,0,96,96,96,4,3,6.596463758207392,4.562800300191157,-343.27140564561745,-320.60737675199874,-344.5948741181876,-322.13214992472535,-345.90359070984715,-323.63992739810146,-341.9676478249849,-319.1053122980019,1,"[16.72712504 16.794      16.51941601 16.75912499 16.72208396 16.85420802
 16.40733302 16.71920897 16.54325001 17.01654098 16.62362501 16.485709
 16.65233303 16.70220797 16.52854204 16.80787496 16.65624999 16.65508305
 16.60162496 16.82208403 16.50345797 16.94012503 16.388583   16.79099997
 16.53550001 16.72424999 16.59729204 16.859375   16.51916699 16.70583303
 16.580917   16.75562497 16.52037504 16.87645796 16.68512501 16.59904199
 16.62808302 16.83216699 16.57316601 16.60679199]",0,nan,nan,-346.0,-294.0,6.585623508202843,[],4.562856133212335,None,756.4476575420122,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,98,no_noise,1,34,,,,,0,97,97,97,3,1,6.5629427172243595,4.562368342245463,208.9753445890278,-176.86882766528424,207.41181315503908,-175.64597998907465,205.82264228369118,-174.40307954915815,210.56061645679537,-178.10867867020755,1,"[16.60679199 16.61537495 16.85854205 16.40624995 16.821792   16.50700002
 16.77370799 16.65333303 16.77458396 16.53254102 16.76791703 16.54020796
 16.80375001 16.56575    16.93749998 16.34570904 17.11320796 16.23962505
 16.79266698 17.16975    19.43095797 13.26854201 16.82787499 16.57225
 16.68533304 16.63716696 16.65783301 16.757167   16.72349998 16.54725004
 16.63508301 16.539042   16.77520794 16.58870804 16.95054199 16.37166698
 16.81283303 16.54083299 16.77312498 16.76008402]",0,nan,nan,195.0,-198.0,6.551002008258365,[],4.562421175243799,None,763.8476525419974,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,99,noise,2,4,,,,,0,98,98,98,3,4,6.896176424226724,4.562015549221542,421.89512441906595,-382.12628362233784,420.6914706553247,-383.7273728939617,419.4965209925021,-385.3168840498351,423.0957796837807,-380.5291829268038,1,"[16.76008402 16.89675002 16.41154196 16.94091602 16.41058398 16.889541
 16.61325002 16.54766704 17.00716699 16.37091598 16.55674999 16.76825003
 16.58195897 16.80054102 16.64045895 16.71266602 16.45220898 16.91845804
 16.51225    16.79120801 16.50462497 17.11087499 16.25187503 17.05949998
 16.279709   16.766791   16.49412501 16.93970896 16.42325002 17.01004099
 16.34987502 16.77237498 16.523792   16.99608302 16.36374998 16.78170898
 16.57345804 16.690458   16.65229199 16.73862501]",0,nan,nan,358.0,-360.0,6.884979507187381,[],4.56206859118538,None,771.230570209038,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,100,noise,1,144,,,,,0,99,99,99,4,3,6.778681924217381,4.56212242419133,-289.8562126904418,-447.51381680160426,-290.22131867673016,-445.5183481522677,-290.57800882607825,-443.5688758420848,-289.50141502923293,-449.4529458117788,1,"[16.73862501 16.70649997 16.587583   16.786917   16.54000004 16.87549998
 16.56324998 16.86562505 16.32362499 16.782708   16.79170801 16.56570897
 16.76141599 17.379959   19.24320799 13.29266705 16.58204099 16.74837497
 16.69737505 16.83087496 16.49516704 16.63887495 16.57345804 16.86604199
 16.41141699 16.79091604 16.55599999 16.78995899 16.65866602 16.66370896
 16.56716602 16.74087503 16.94266696 16.34837501 16.61633298 16.81562501
 16.51854202 16.90424996 16.41608303 16.88762498]",0,nan,nan,-317.0,-396.0,6.7708626331877895,[],4.562176799227018,None,778.9474475840107,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,101,no_noise,2,178,,,,,0,100,100,100,1,4,6.130476257239934,4.550172632269096,-402.0885890162774,227.33470952935602,-403.3362398641053,228.87061214593973,-404.59094620372474,230.41520032413135,-400.76580964723433,225.70632102818738,1,"[16.41608303 16.88762498 16.86833298 16.47558302 16.74095896 16.71525004
 16.71483298 16.49929199 16.68754104 16.65495895 16.80120802 16.55449998
 16.65420801 16.55295899 17.26225001 16.18041599 16.77183405 16.51004096
 16.80237503 16.56570897 16.80362504 16.50991599 16.85208397 16.44104102
 16.859125   16.42045903 16.89204096 16.577709   16.76095801 16.59070799
 16.718167   16.54454198 16.73329104 16.57145901 16.86416595 16.80004201
 16.58283302 16.48458402 17.49020797 19.48625001]",0,nan,nan,-332.0,198.0,6.119530715281144,[],4.550226965278853,None,786.5464760840405,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,102,noise,4,58,,,,,0,101,101,101,1,4,6.3792772582382895,4.562346591206733,-508.6573660038377,274.12486771637595,-510.70346337744843,274.2204788423168,-512.6881926393918,274.3132223265075,-506.70505633277173,274.03363915206455,1,"[19.48625001 16.90195902 16.42033301 16.74820797 16.68070903 16.67487499
 16.57149999 17.141041   16.33791701 16.72999997 16.46087505 16.75033296
 16.56725002 16.94912498 16.47554204 16.67062496 16.69025002 16.70470799
 16.48445899 16.820291   16.51237503 16.91054198 16.40354202 16.817583
 16.69199998 16.59316703 16.62083296 16.588      16.65158302 16.75879199
 16.59845799 16.80004201 16.59487502 16.99512498 16.36866701 16.69612498
 16.55895798 17.06750004 16.28924999 16.89437497]",0,nan,nan,-517.0,236.0,6.371467091201339,[],4.562402049195953,None,793.4975228750263,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,103,noise,4,98,,,,,0,102,102,102,4,3,6.8128603002405725,4.562517092213966,-185.4817541457561,-382.1982922401273,-186.41731572620023,-380.4120802882857,-187.33715306074433,-378.65588970173684,-184.54361051994965,-383.98943393724994,1,"[16.89437497 16.917584   16.266166   16.76924998 16.642584   16.748083
 16.62308304 16.72691701 16.58379199 16.72608301 16.53212495 16.84295805
 16.51437499 16.90679201 16.62854198 16.58908301 16.561542   16.79570798
 16.46941702 16.81220799 16.73604199 16.62045799 16.539542   16.71687502
 16.46254101 17.06624997 16.604      16.62587503 17.33299997 19.49087501
 13.07666698 16.70974999 16.52416703 16.80458302 16.62645797 16.83879201
 16.52599999 16.80179202 16.85074996 16.37249999]",0,nan,nan,-240.0,-363.0,6.804827008221764,[],4.562574717216194,None,800.6977017500321,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,104,no_noise,4,56,,,,,0,103,103,103,1,3,6.897863216232508,4.5642575502279215,-316.9996807329158,100.17367304847527,-316.0334428573745,101.92005826237208,-315.06886067423324,103.66345096603995,-317.96407416873984,98.43062148805205,1,"[16.37249999 16.59725001 16.43237501 16.93533402 16.37724997 17.08254102
 16.38095902 16.77991595 16.38262504 17.02708402 16.43154095 16.81554201
 16.56337501 16.848667   16.48250001 16.718      16.77195798 17.13320799
 16.092167   16.73354203 16.64020796 16.71837503 16.44820801 16.98174997
 16.54304203 16.606208   16.47695899 16.83787501 16.65883296 16.56791702
 16.80408302 16.70508302 16.56908396 16.656833   16.69466699 16.82616601
 16.60266699 16.63279202 16.60104102 16.89058397]",0,nan,nan,-347.0,163.0,6.8872009662445635,[],4.564316425239667,None,808.3295933750342,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,105,noise,2,51,,,,,0,104,104,104,4,2,7.1471189252333716,4.563257842208259,-177.24312084186695,-217.31913991910753,-175.3789394353995,-216.55765759164638,-174.17745823686934,-216.27154687260543,-179.08519090457526,-218.07159018700057,1,"[16.89058397 16.71199995 16.58954204 16.740333   16.92974998 16.44220902
 16.60341601 17.51787501 19.10370897 13.39704101 16.68187499 16.77329204
 16.56758296 16.77395904 16.48349996 16.74733299 16.851708   16.61429205
 16.70916699 16.53216599 16.53241698 16.88295801 16.48762502 16.72999997
 16.50808402 16.79099997 16.76416601 16.59025002 16.52683399 17.046083
 16.26762503 16.84716699 16.43312501 16.930916   16.81025    16.497167
 16.59191697 16.78325003 16.58262499 16.76274999]",0,nan,nan,-264.0,-352.0,7.139009258185979,[],4.563316508196294,None,816.0472155419993,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,106,no_noise,1,177,,,,,0,105,105,105,2,4,6.615377425157931,4.565073175181169,542.3608890185968,337.0041471150433,544.0610340100478,335.88361275428844,545.7392736800467,334.77751578886983,540.7351265989529,338.0756572878787,1,"[16.76274999 16.47845795 16.58741705 16.88112499 16.43816702 16.83504099
 16.768375   16.69199998 16.38724998 17.44900004 18.94108398 13.70704098
 16.768375   16.85858401 16.351083   16.71558298 16.58216701 16.81158302
 16.57562499 16.69695898 16.54262503 16.81100001 16.77120797 16.584542
 16.571416   16.85050002 16.46000001 16.77674998 16.46220899 16.75133302
 16.65087498 16.74350002 16.62299997 16.75187499 16.44512499 16.87625004
 16.748333   16.96824998 16.22479199 16.742167  ]",0,nan,nan,539.0,260.0,6.604112300206907,[],4.565127466164995,None,824.012738667021,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,107,no_noise,4,138,,,,,0,106,106,106,4,3,6.196650550176855,4.5630001751706,-289.003783167507,-201.9375082137424,-287.79588898757237,-200.3177507839361,-286.61289342383543,-198.73138180756231,-290.1904253895491,-203.52876727236173,1,"[16.742167   16.61712502 16.62345801 16.65416698 16.83433302 16.75979199
 16.51725004 16.66116697 16.70383301 16.70149999 16.78129198 16.538458
 16.776042   16.63612499 16.46837505 16.65395795 16.92925004 16.488833
 16.58341696 16.71829203 16.66229102 16.62074996 16.56479202 16.83629199
 16.64458303 16.63683297 16.61558403 16.85625    16.72695798 16.56666701
 16.15341601 17.11999997 16.59562503 16.660792   16.72499999 16.755333
 16.49141702 16.83912496 16.54033299 16.72287501]",0,nan,nan,-273.0,-199.0,6.186400342208799,[],4.563053009216674,None,831.4470412920346,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,108,no_noise,1,3,,,,,0,107,107,107,2,3,6.6136185912182555,4.563397008168977,336.95559854615095,309.8654805867122,334.93831989045685,309.7198299736449,332.96571985310976,309.57740522535084,338.93773883450285,310.0085941557617,1,"[16.72287501 16.56329195 16.63337502 17.11362501 16.40133298 16.73995802
 16.52520901 16.89649996 16.41525002 16.96745801 16.801583   16.44454198
 16.468958   16.78112498 16.56841702 16.813458   16.65991702 16.65495796
 16.43854199 16.82404202 16.805708   16.50154201 16.63766598 16.56383404
 16.67245798 16.70799998 16.60858304 16.88862499 16.63470897 16.64041606
 16.37608395 16.91083302 16.85866702 16.51170797 16.50412503 16.828458
 16.48741699 16.84812497 16.56041702 17.10920798]",0,nan,nan,284.0,208.0,6.601977716200054,[],4.563455716182943,None,838.4638460840215,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,109,noise,4,33,,,,,0,108,108,108,4,1,6.580395383236464,4.563428383262362,-411.3499745907251,-151.4981243909966,-409.5753196237439,-150.60680048576472,-407.77327525398994,-149.70172019977394,-413.1399907913294,-152.3971635056618,1,"[17.10920798 16.63883397 16.59366599 16.73675003 16.61254198 16.72625
 16.500875   16.77162503 16.572833   16.85370895 16.43512503 16.97950001
 16.40720799 17.07637502 16.29995799 16.74237498 17.39129203 19.23670794
 13.35529203 16.94979199 16.32779103 17.00979198 16.40920801 17.00499997
 16.33970905 16.767375   16.66520798 16.56108297 16.80758403 16.606291
 16.54516702 16.82574995 16.397417   16.78841602 16.630625   16.680167
 16.80529199 16.54987503 16.69412496 16.68195805]",0,nan,nan,-434.0,-108.0,6.572002050234005,[],4.5634837582474574,None,845.8964737920323,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,110,no_noise,4,83,,,,,0,109,109,109,2,3,6.997759882186074,4.564495716185775,569.2306286513029,351.47182720854033,567.9494498162239,353.0216976413571,566.6788059269281,354.5588237167635,570.4846943684113,349.9547561154674,1,"[16.68195805 16.8325     16.599208   16.70529199 16.75612503 16.71512495
 16.52037504 16.86833298 16.36408403 16.843041   16.61083399 16.62304101
 16.61699999 16.7175     16.72312501 16.56416699 16.93145797 16.64254203
 16.27779199 17.06041599 16.32712502 16.83195902 16.61274995 16.72449999
 16.561625   16.60116605 17.05833396 16.733583   16.310042   17.04025001
 16.285875   16.68333303 16.64920797 16.75608399 16.46983303 16.91679197
 16.61879104 16.75699995 16.40287502 16.85058401]",0,nan,nan,526.0,300.0,6.987180799187627,[],4.564549716189504,None,853.2964082920225,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,111,noise,1,66,,,,,0,110,110,110,2,3,6.766409258241765,4.565960341249593,489.94284534855217,378.98927585743854,489.47596554168837,380.9389235616695,489.0118931765776,382.876847643915,490.4077712452654,377.0477875046791,1,"[16.85058401 16.537875   16.51937497 17.39608299 19.130959   13.53658305
 16.66158298 16.706875   16.60137501 16.841584   16.45924995 16.52745804
 16.82066702 16.70466596 16.56083402 16.82320802 16.42437495 16.78575005
 16.83954196 16.54316601 16.58045902 16.64637501 16.85229095 16.58950001
 16.52937499 16.82525    16.63229201 16.656917   16.61583304 16.706625
 16.91170799 16.40058396 16.72800002 16.801833   16.58258302 16.58449997
 16.60254202 16.70870802 16.63649996 16.73716702]",0,nan,nan,528.0,382.0,6.755170508229639,[],4.549278883263469,None,861.1119913750445,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,112,no_noise,2,64,,,,,0,111,111,111,1,3,6.22756854922045,4.560947591206059,-108.07271576368892,393.3823566752178,-109.76258657116178,394.4933640105452,-111.41833623849236,395.5819383664873,-106.41156834047379,392.29023355900625,1,"[16.73716702 16.77074999 16.60254196 16.55941701 16.83937502 16.50600001
 16.56591595 17.01258402 16.44987502 16.89191599 16.46687498 16.78950002
 16.54229197 16.740333   16.61825    16.73420903 16.744875   16.57391601
 16.57095901 16.81220799 16.49266697 16.83866599 16.48708404 16.79362496
 16.61087503 17.00633299 16.38337498 16.65025001 17.53704203 19.27708299
 13.09370797 16.775875   16.50595904 16.87733299 16.46966697 16.90929104
 16.51058398 16.85299998 16.56737505 16.77112497]",0,nan,nan,-114.0,365.0,6.217036757210735,[],4.5610038412269205,None,868.6978369170101,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
1,113,noise,4,108,,,,,0,112,112,112,4,1,7.246712050226051,4.563499133219011,-544.2315995470825,-274.073702269105,-545.3256798525765,-272.3844875871665,-546.3949356987989,-270.7336008422747,-543.1510145912114,-275.7420806901159,1,"[16.77112497 16.83733304 16.63687499 16.58245799 16.74120902 16.87195798
 16.32962498 16.836875   16.534333   16.73145901 16.54400001 16.80549997
 16.51708304 16.80212497 16.496333   16.85058401 16.58374997 16.58920804
 16.89733297 16.65387501 16.43695903 16.78895799 16.84724999 16.63841697
 16.47900004 17.57699996 19.08966602 13.38687498 16.69866702 16.62166702
 16.878083   16.45883295 16.5955     16.684709   16.759791   16.749334
 16.39600005 16.77062496 16.56662498 16.90295804]",0,nan,nan,-561.0,-298.0,7.23898000823101,[],4.5635539251961745,None,875.7467269590124,None,,,../,999,1,noiseMot_exp1_noise,2021_Jul_19_2147,2021.1.2,
